f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,label
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
1,3,1,15.666666666666666,31,10.0,3,45,131,3,0,0,0,3,21,0,0,0,21,214,49,11,0,10,5,146,0.0514018691588785,0.6822429906542056,2.979591836734694,0.22897196261682243,0.22448979591836735,13.272727272727273,0,0,3,0,0.009345794392523364,138,21,0,0,0,0,21,176,44,9,9,4,119,10,31,10,10,138,1,1,4,2,1,3,0.09813084112149532,0.0,0.0,0.0,0.0,0.14383561643835616,17,5,2,1,1,6,5.13068384771124,4.152490650406135,3.2776134368191157,3.1219280948873624,2.321928094887362,5.0171780677162605,1,0,0,0,0.0,0,1,1
0,1,0,4.0,4,0.0,4,0,4,4,4,0,0,0,4,4,0,0,0,11,4,0,0,0,0,0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0,0,0,1,0.18181818181818182,0,4,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,3.095795255000934,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.721928094887362,0.9182958340544896,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,2,4,9.0,16,8.5,2,17,37,1,0,1,1,0,1,0,1,1,0,65,19,38,28,9,5,0,0.5846153846153846,0.0,0.0,0.2923076923076923,2.0,0.0,0,0,2,0,0.03076923076923077,0,1,0,1,1,0,0,54,18,31,7,4,0,11,16,11,11,0,0,0,0,1,4,5,0.015384615384615385,0.0,0.02631578947368421,0.1111111111111111,0.0,0.0,10,1,6,1,1,0,4.142705266801911,3.0053148568942794,3.957939355321115,2.94770277922009,2.321928094887362,0.0,1,0,0,0,0.0,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,2,1,2.0,2,6.0,2,1,14,0,0,0,0,0,0,0,0,0,0,20,5,7,0,6,0,0,0.35,0.0,0.0,0.25,1.4,0.0,0,0,1,0,0.1,0,0,0,0,0,0,0,15,4,6,6,0,0,6,2,6,6,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.684183719779189,2.321928094887362,2.521640636343318,2.2516291673878226,0.0,0.0,1,0,0,0,0.0,0,1,1
0,3,0,5.0,9,0.0,3,5,14,0,0,0,0,0,0,0,0,0,0,25,17,1,0,0,0,0,0.04,0.0,0.0,0.68,0.058823529411764705,0.0,0,0,2,0,0.12,0,0,0,0,0,0,0,19,15,0,0,0,0,0,9,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0,0,0,3.7532696895151085,3.1751231351134606,-0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,3,3,6.333333333333333,13,5.666666666666667,3,12,27,0,0,0,0,0,0,0,0,0,0,48,21,20,7,12,4,0,0.4166666666666667,0.0,0.0,0.4375,0.9523809523809523,0.0,0,0,3,0,0.0625,0,0,0,0,0,0,0,39,19,16,11,3,0,12,13,12,12,0,0,0,0,2,3,5,0.0,0.0,0.0,0.0,0.0,0.0,9,2,4,1,1,0,4.082067386399956,3.52257158913636,3.4464393446710155,3.0220552088742005,1.5,0.0,1,0,0,0,0.0,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.721928094887362,0.9182958340544896,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,1,7.333333333333333,13,18.0,3,13,29,0,0,0,0,0,0,0,0,0,0,52,24,20,19,0,0,0,0.38461538461538464,0.0,0.0,0.46153846153846156,0.8333333333333334,0.0,0,0,3,0,0.038461538461538464,0,0,0,0,0,0,0,42,21,16,0,0,0,18,13,18,18,0,0,0,0,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,10,3,4,0,0,0,4.152295613063825,3.6368421881310113,3.7219280948873625,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,3,0,4.0,6,0.0,3,4,13,0,0,0,0,0,0,0,0,0,0,23,14,1,0,0,0,0,0.043478260869565216,0.0,0.0,0.6086956521739131,0.07142857142857142,0.0,0,0,2,0,0.13043478260869565,0,0,0,0,0,0,0,17,12,0,0,0,0,0,6,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0,0,0,3.642489673166126,3.3248629576173565,-0.0,0.0,0.0,0.0,1,0,1,0,0.8,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.721928094887362,0.9182958340544896,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,2,2,15.0,27,6.0,3,16,30,0,0,0,0,0,0,0,0,0,0,53,31,14,3,10,5,0,0.2641509433962264,0.0,0.0,0.5849056603773585,0.45161290322580644,0.0,0,0,2,0,0.03773584905660377,0,0,0,0,0,0,0,46,30,11,9,4,0,10,27,10,10,0,0,0,0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,7,1,3,1,1,0,3.942464030353941,3.3972717134033137,3.3787834934861753,3.3219280948873626,2.321928094887362,0.0,1,0,1,1,0.16666666666666666,0,1,1
0,4,0,5.25,9,0.0,3,3,20,2,2,0,0,0,2,2,0,0,0,32,24,1,0,0,0,0,0.03125,0.0,0.0,0.75,0.041666666666666664,0.0,0,0,3,0,0.09375,0,2,2,0,0,0,0,23,19,0,0,0,0,0,9,0,0,0,0,0,0,3,1,4,0.0625,0.08333333333333333,0.0,0.0,0.0,0.0,7,3,1,0,0,0,4.116729296672175,3.688721875540867,-0.0,0.0,0.0,0.0,1,0,0,0,2.0,0,1,1
0,2,4,9.0,16,8.25,2,17,37,0,0,0,0,0,0,0,0,0,0,64,19,37,28,8,5,0,0.578125,0.0,0.0,0.296875,1.9473684210526316,0.0,0,0,2,0,0.03125,0,0,0,0,0,0,0,54,18,31,7,4,0,11,16,11,11,0,0,0,0,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,10,1,6,1,1,0,4.090967726488666,3.0053148568942794,3.884600662692359,2.75,2.321928094887362,0.0,1,0,0,0,0.0,0,1,1
0,2,1,11.0,19,5.0,3,13,18,0,0,0,0,0,0,0,0,0,0,36,23,6,0,5,0,0,0.16666666666666666,0.0,0.0,0.6388888888888888,0.2608695652173913,0.0,0,0,1,0,0.05555555555555555,0,0,0,0,0,0,0,31,22,5,5,0,0,5,19,5,5,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,0,4.037844793048882,3.6753108689123635,2.584962500721156,2.321928094887362,0.0,0.0,1,0,0,0,0.0,0,1,1
0,3,0,10.333333333333334,22,0.0,2,11,24,0,0,0,0,0,0,0,0,0,0,41,33,1,0,0,0,0,0.024390243902439025,0.0,0.0,0.8048780487804879,0.030303030303030304,0.0,0,0,2,0,0.04878048780487805,0,0,0,0,0,0,0,35,31,0,0,0,0,0,22,0,0,0,1,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0,0,0,4.171474187957335,3.98319563424773,-0.0,0.0,0.0,0.0,1,0,0,0,2.0,0,1,1
0,3,1,6.0,9,6.0,4,5,18,6,0,6,6,0,6,0,6,6,0,35,20,7,0,6,0,0,0.2,0.0,0.0,0.5714285714285714,0.35,0.0,0,0,2,0,0.05714285714285714,0,6,0,6,6,0,0,23,18,0,0,0,0,6,9,6,6,0,0,0,0,2,1,3,0.17142857142857143,0.0,0.8571428571428571,1.0,0.0,0.0,6,2,1,0,0,0,3.8430101595548556,3.1464393446710157,2.2359263506290326,1.9182958340544896,0.0,0.0,1,0,0,0,0.125,0,1,1
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,2,0,7.5,12,0.0,3,5,14,1,1,0,0,0,1,1,0,0,0,25,16,1,0,0,0,0,0.04,0.0,0.0,0.64,0.0625,0.0,0,0,1,0,0.08,0,1,1,0,0,0,0,19,14,0,0,0,0,0,12,0,0,0,1,0,0,1,1,2,0.04,0.0625,0.0,0.0,0.0,0.0,5,1,1,0,0,0,3.7834651896016473,3.2806390622295662,-0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,3,5,7.333333333333333,17,5.2,2,17,36,2,0,2,0,0,2,0,2,0,0,67,24,31,20,10,4,3,0.4626865671641791,0.04477611940298507,0.125,0.3582089552238806,1.2916666666666667,0.0967741935483871,0,0,3,0,0.04477611940298507,0,2,0,2,0,0,0,53,22,23,9,3,3,10,17,10,10,0,0,0,0,2,5,7,0.029850746268656716,0.0,0.06451612903225806,0.0,0.0,0.0,12,2,6,1,1,0,4.284864281112784,3.0943609377704333,3.9990466176631068,3.1219280948873624,1.5,1.584962500721156,1,0,0,0,0.0,0,1,1
0,3,2,8.0,13,6.0,2,12,26,1,0,1,1,0,1,0,1,1,0,47,26,14,3,10,4,0,0.2978723404255319,0.0,0.0,0.5531914893617021,0.5384615384615384,0.0,0,0,3,0,0.0425531914893617,0,1,0,1,1,0,0,38,24,10,8,3,0,10,13,10,10,0,0,0,0,2,2,4,0.02127659574468085,0.0,0.07142857142857142,0.1,0.0,0.0,8,2,3,1,1,0,4.113129150361585,3.7671834678914613,3.3787834934861753,2.9219280948873623,1.5,0.0,1,0,0,0,1.3333333333333333,0,1,1
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.721928094887362,0.9182958340544896,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,1,14.666666666666666,35,17.0,3,22,37,1,1,0,0,0,1,1,0,0,0,72,46,18,0,17,5,0,0.25,0.0,0.0,0.6388888888888888,0.391304347826087,0.0,0,0,4,0,0.027777777777777776,0,1,1,0,0,0,0,59,39,15,15,4,0,17,35,17,17,0,0,0,0,2,1,3,0.013888888888888888,0.021739130434782608,0.0,0.0,0.0,0.0,12,6,3,2,1,0,4.389994752575352,4.205536075989825,3.4613201402110083,3.3371753411230767,2.321928094887362,0.0,1,0,0,0,0.0,0,1,1
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,0,4.333333333333333,7,0.0,3,1,9,7,7,0,0,0,7,7,0,0,0,23,15,1,0,0,0,0,0.043478260869565216,0.0,0.0,0.6521739130434783,0.06666666666666667,0.0,0,0,2,0,0.13043478260869565,0,7,7,0,0,0,0,10,6,0,0,0,0,0,7,0,0,0,0,0,0,2,1,3,0.30434782608695654,0.4666666666666667,0.0,0.0,0.0,0.0,6,2,1,0,0,0,3.5227119556807573,2.8225797618424915,-0.0,0.0,0.0,0.0,1,0,1,1,12.5,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.721928094887362,0.9182958340544896,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,1,6.666666666666667,11,15.0,3,7,22,6,6,0,0,0,9,9,0,0,0,46,22,16,0,15,5,0,0.34782608695652173,0.0,0.0,0.4782608695652174,0.7272727272727273,0.0,0,0,3,0,0.043478260869565216,0,9,9,0,0,0,0,29,10,14,14,4,0,15,11,15,15,0,0,0,0,2,1,3,0.1956521739130435,0.4090909090909091,0.0,0.0,0.0,0.0,8,3,2,1,1,0,4.414441303694972,3.823067982273661,3.625,3.506890595608519,2.321928094887362,0.0,1,0,0,0,0.0,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.9219280948873623,1.584962500721156,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,4,2,3.25,6,5.5,2,7,22,0,0,0,0,0,0,0,0,0,0,38,16,14,13,0,0,0,0.3684210526315789,0.0,0.0,0.42105263157894735,0.875,0.0,0,0,3,0,0.05263157894736842,0,0,0,0,0,0,0,29,13,11,0,0,0,6,6,6,6,0,0,0,0,3,3,6,0.0,0.0,0.0,0.0,0.0,0.0,9,3,3,0,0,0,4.2115044085684765,3.452819531114783,3.3248629576173565,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.721928094887362,0.9182958340544896,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,1,7.666666666666667,14,20.0,3,12,30,2,2,0,0,0,4,4,0,0,0,54,25,21,0,20,5,0,0.3888888888888889,0.0,0.0,0.46296296296296297,0.84,0.0,0,0,3,0,0.037037037037037035,0,4,4,0,0,0,0,42,18,19,19,4,0,20,14,20,20,0,0,0,0,2,1,3,0.07407407407407407,0.16,0.0,0.0,0.0,0.0,8,3,2,1,1,0,4.490727085376609,4.163856189774725,3.880179922675738,3.784183719779189,2.321928094887362,0.0,1,0,0,0,0.0,0,1,1
0,4,2,4.0,8,5.5,2,11,21,0,0,0,0,0,0,0,0,0,0,41,19,14,13,0,0,0,0.34146341463414637,0.0,0.0,0.4634146341463415,0.7368421052631579,0.0,0,0,3,0,0.04878048780487805,0,0,0,0,0,0,0,32,16,11,0,0,0,6,8,6,6,0,0,0,0,3,3,6,0.0,0.0,0.0,0.0,0.0,0.0,9,3,3,0,0,0,4.025132724542701,3.431623565847431,3.3248629576173565,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.721928094887362,0.9182958340544896,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,1,6.0,10,8.0,2,12,16,2,2,0,0,0,2,2,0,0,0,37,20,9,0,8,3,0,0.24324324324324326,0.0,0.0,0.5405405405405406,0.45,0.0,0,0,3,0,0.05405405405405406,0,2,2,0,0,0,0,28,16,7,7,2,0,8,10,8,8,0,0,0,0,2,1,3,0.05405405405405406,0.1,0.0,0.0,0.0,0.0,7,2,2,1,1,0,4.0671651897778585,3.684183719779189,3.169925001442312,3.0,1.584962500721156,0.0,1,0,0,0,0.0,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.2,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.721928094887362,0.9182958340544896,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,2,5.666666666666667,9,4.5,3,12,19,0,0,0,0,0,0,0,0,0,0,38,19,11,6,4,0,0,0.2894736842105263,0.0,0.0,0.5,0.5789473684210527,0.0,0,0,2,0,0.05263157894736842,0,0,0,0,0,0,0,31,17,9,4,0,0,5,9,5,5,0,1,0,0,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,7,2,2,0,0,0,4.188331131693838,3.721611723969901,3.2776134368191157,2.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,3,0,4.666666666666667,6,0.0,3,3,14,1,1,0,0,0,1,1,0,0,0,24,16,1,0,0,0,0,0.041666666666666664,0.0,0.0,0.6666666666666666,0.0625,0.0,0,0,2,0,0.08333333333333333,0,1,1,0,0,0,0,17,13,0,0,0,0,0,6,0,0,0,0,0,0,2,1,3,0.041666666666666664,0.0625,0.0,0.0,0.0,0.0,6,2,1,0,0,0,3.8553885422075336,3.5,-0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,2,5.666666666666667,11,7.5,3,8,26,2,0,2,0,0,2,0,2,0,0,45,19,18,17,0,0,0,0.4,0.0,0.0,0.4222222222222222,0.9473684210526315,0.0,0,0,2,0,0.06666666666666667,0,2,0,2,0,0,0,34,17,12,0,0,0,11,11,11,11,0,0,0,1,2,3,5,0.044444444444444446,0.0,0.1111111111111111,0.0,0.0,0.0,9,2,4,0,0,0,4.489199419023814,3.5766176449086657,3.5724312513221195,0.0,0.0,0.0,1,0,0,0,6.0,0,1,1
0,3,0,9.0,18,0.0,2,9,21,0,0,0,0,0,0,0,0,0,0,38,29,1,0,0,0,0,0.02631578947368421,0.0,0.0,0.7631578947368421,0.034482758620689655,0.0,0,0,2,0,0.05263157894736842,0,0,0,0,0,0,0,30,25,0,0,0,0,0,18,0,0,0,1,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,8,4,1,0,0,0,4.155565013329719,3.728502115742625,-0.0,0.0,0.0,0.0,1,0,0,0,2.0,0,1,1
0,1,0,3.0,3,0.0,3,0,4,3,3,0,0,0,3,3,0,0,0,10,3,0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0,1,0.3,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.4464393446710155,-0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,0,11.333333333333334,18,0.0,3,14,23,0,0,0,0,0,0,0,0,0,0,45,36,1,0,0,0,0,0.022222222222222223,0.0,0.0,0.8,0.027777777777777776,0.0,0,0,2,0,0.044444444444444446,0,0,0,0,0,0,0,37,32,0,0,0,0,0,18,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,8,4,1,0,0,0,3.685181430859724,3.2896309883392294,-0.0,0.0,0.0,0.0,1,0,0,0,0.14285714285714285,0,1,1
0,3,0,8.0,12,0.0,12,7,21,0,0,0,0,0,0,0,0,0,0,34,26,1,0,0,0,0,0.029411764705882353,0.0,0.0,0.7647058823529411,0.038461538461538464,0.0,0,0,2,0,0.058823529411764705,0,0,0,0,0,0,0,28,24,0,0,0,0,0,12,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0,0,0,3.878068268345523,3.6423714487439023,-0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,1
0,1,0,2.0,2,0.0,2,0,4,2,2,0,0,0,2,2,0,0,0,9,2,0,0,0,0,0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0,0,0,1,0.2222222222222222,0,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2.725480556997868,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,1,0
0,3,0,13.0,24,0.0,3,11,29,0,0,0,0,0,0,0,0,0,0,50,41,1,0,0,0,0,0.02,0.0,0.0,0.82,0.024390243902439025,0.0,0,0,2,0,0.04,0,0,0,0,0,0,0,40,35,0,0,0,0,0,24,0,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,10,6,1,0,0,0,4.351272380112911,4.161953223919209,-0.0,0.0,0.0,0.0,1,0,0,0,8.0,0,1,1
